symbol,date,pattern_name,pattern_direction,price_at_pattern,forward_1d_return,forward_5d_return,forward_10d_return,forward_20d_return,backward_1d_return,backward_5d_return
AAMI,2025-06-11,shooting_star,Bearish,31.55,0.0060221870047542855,-0.0034865293185419787,0.08494453248811398,0.24564183835182238,0.003179650238473813,0.05166666666666669
AAMI,2025-07-24,shooting_star,Bearish,39.95,-0.0007509386733417055,0.0460575719649561,,,-0.0019985011241568395,-0.0029947591714498986
AAMI,2025-07-31,morning_star,Bullish,41.79,,,,,0.054238143289606425,0.0460575719649561
AAMI,2025-07-01,bullish_engulfing,Bullish,35.7,0.02941176470588227,0.060224089635854294,0.11008403361344536,0.11036414565826323,0.013053348467650421,0.08018154311649034
AAMI,2025-07-10,bullish_engulfing,Bullish,39.11,0.004858092559447654,0.024546151879314776,0.0214778828944005,,0.03328929986789955,0.06421768707482992
AAOI,2025-06-12,shooting_star,Bearish,16.92,-0.08569739952718682,0.3859338061465719,0.5496453900709217,0.7432033096926712,0.036764705882353026,0.040590405904059046
AAOI,2025-06-23,doji,Bullish,22.57,0.03190075321222857,0.13823659725299073,0.19096145325653516,0.16747895436420032,-0.03752665245202554,0.45895281189398834
AAOI,2025-07-01,doji,Bullish,25.35,0.052859960552268236,0.10138067061143985,0.1433925049309664,-0.09033530571992121,-0.01323472168158816,0.08844997853155871
AAOI,2025-07-02,morning_star,Bullish,26.69,0.07381041588609961,0.05844885724990628,0.10228550018733609,-0.14312476582989883,0.052859960552268236,0.017537171178040444
AAOI,2025-07-16,hammer,Bullish,28.985,0.015007762635846206,-0.09246161807831636,-0.20441607728135244,,-0.008720930232558106,0.03814469914040106
AAOI,2025-07-18,bearish_engulfing,Bearish,28.63,-0.01397135871463495,-0.05239259517988124,,,-0.026852481305234623,0.00809859154929579
AAOI,2025-07-28,bearish_engulfing,Bearish,25.22,-0.04401268834258523,,,,-0.07040176925912275,-0.1066241586964223
AAON,2025-06-04,doji,Bearish,95.61,-0.007948959313879355,-0.20667294216086188,-0.24924171111808385,-0.2129484363560297,0.000523231477605663,
AAON,2025-06-05,evening_star,Bearish,94.85,0.01929362150764378,-0.21823932525039524,-0.23995782814970998,-0.22625197680548229,-0.007948959313879355,
AAON,2025-06-24,doji,Bearish,73.25,-0.006825938566552901,0.022662116040955586,0.04832764505119463,0.07508532423208192,0.011181667586968558,-0.00624067290733949
AAON,2025-06-27,shooting_star,Bullish,73.59,0.0021742084522353117,-0.002717760565294236,0.012229922543823773,0.1289577388232096,0.015594810930168504,0.020807324178110695
AAON,2025-07-22,hammer,Bullish,76.0,0.03618421052631579,0.06855263157894728,,,0.008492569002123149,0.02356902356902357
AAON,2025-06-09,bearish_engulfing,Bearish,93.96,-0.1638995317156236,-0.21551724137931036,-0.22041294167730943,-0.1827373350361855,-0.028134050475796576,-0.0011693419793770536
AAP,2025-06-10,hammer,Bullish,53.25,-0.032488262910798066,-0.09427230046948362,-0.12338028169014086,0.11924882629107984,0.022072936660268685,0.024629593996536487
AAP,2025-06-17,doji,Bullish,48.23,0.006634874559402868,-0.032137673647107554,0.0161725067385445,0.2664316815260212,-0.004746182418489558,-0.09427230046948362
AAP,2025-06-18,shooting_star,Bearish,48.55,0.017919670442842525,-0.046755921730174996,0.06323377960865088,0.25911431513903205,0.006634874559402868,-0.05764751552795042
AAP,2025-07-14,hammer,Bullish,62.01,0.006289308176100638,0.012739880664408954,-0.07273020480567648,,-0.008791560102301858,0.14367392106233862
AAP,2025-07-15,hammer,Bullish,62.4,-0.0017628205128205037,0.05176282051282046,-0.09070512820512815,,0.006289308176100638,0.12008616047388257
AAP,2025-06-11,bearish_engulfing,Bearish,51.52,-0.013781055900621134,-0.05764751552795042,-0.10170807453416153,0.21428571428571425,-0.032488262910798066,-0.0030959752321980762
AAP,2025-07-01,bullish_engulfing,Bullish,49.47,-0.009298564786739455,0.17990701435213258,0.25914695775217306,0.12856276531231048,0.06409980640998057,0.025072523829258203
AAP,2025-07-24,bearish_engulfing,Bearish,59.65,-0.016261525565800485,-0.11031014249790441,,,-0.1030075187969925,-0.023411918795022916
AAPB,2025-06-12,hammer,Bullish,19.13,-0.028227914270778837,0.013591217982226952,0.014636696288552072,0.08363826450601158,0.0026205450733752995,-0.01645244215938305
AAPB,2025-06-23,doji,Bearish,19.47,-0.01078582434514624,0.03338469440164366,0.08166409861325115,0.12223934257832576,0.004125838060856023,0.047337278106508826
AAPB,2025-07-15,shooting_star,Bearish,20.82,0.00960614793467816,0.04947166186359275,0.017771373679154708,,0.004341534008683061,-0.011396011396011322
AAPB,2025-07-24,shooting_star,Bearish,21.71,0.0013818516812527674,-0.047443574389682226,,,-0.0039091176038761,0.03184410646387841
AAPB,2025-07-28,doji,Bearish,21.77,-0.026642168121267722,,,,0.001379944802207964,0.013029315960912106
AAPB,2025-06-09,bearish_engulfing,Bearish,19.58,0.012768130745658836,-0.03268641470888647,-0.016343207354443143,0.08529111338100112,-0.025385764061722327,-0.0070993914807302525
AAPB,2025-06-11,bearish_engulfing,Bearish,19.08,0.0026205450733752995,-0.028825995807127736,0.014675052410901529,0.1116352201257863,-0.037821482602118005,-0.04168759417378211
AAPD,2025-06-12,doji,Bullish,18.14,0.014332965821389085,-0.007717750826901905,-0.013230429988974751,-0.04796030871003313,-0.0016510731975784884,0.008337965536409236
AAPD,2025-06-25,doji,Bullish,17.82,0.002805836139169512,-0.04994388327721664,-0.04882154882154888,-0.052749719416386155,-0.0066889632107023965,-0.03623580313683062
AAPD,2025-07-08,doji,Bearish,17.14,-0.004667444574095791,0.0052508751458576345,-0.0180863477246209,,0.0005837711617047031,-0.02280501710376275
AAPD,2025-07-16,doji,Bullish,17.15,0.0005830903790088375,-0.01767346938775493,0.0077434402332363355,,-0.004643064422518969,0.005275498241500578
AAPD,2025-07-24,hammer,Bullish,16.88,0.0,0.03139810426540291,,,0.001964753159334801,-0.016317016317016382
AAPD,2025-06-09,bullish_engulfing,Bullish,17.93,-0.006134969325153342,0.016174010039040666,0.0005577244841049394,-0.048522030117122195,0.011851015801354451,0.0016759776536313486
AAPD,2025-06-11,bullish_engulfing,Bullish,18.17,-0.0016510731975784884,0.01375894331315355,-0.016510731975784298,-0.06053935057787569,0.019640852974186388,0.020786516853932638
AAPD,2025-06-13,bullish_engulfing,Bullish,18.4,-0.009782608695652159,-0.024456521739130398,-0.04673913043478258,-0.06358695652173904,0.014332965821389085,0.038374717832957095
AAPD,2025-07-09,bearish_engulfing,Bearish,17.06,-0.006447831184056239,0.005275498241500578,-0.012491207502930668,,-0.004667444574095791,-0.015011547344110945
AAPD,2025-07-29,bullish_engulfing,Bullish,17.1035,0.01048323442570242,,,,0.0132405213270143,0.01625074272133108
AAPG,2025-06-04,doji,Bearish,28.29,-0.011311417462000718,0.051608342170378255,0.2682926829268294,0.5146694945210323,0.019459459459459427,
AAPG,2025-06-16,doji,Bearish,32.13,-0.015250544662309429,0.23560535325241205,0.2135076252723311,0.20199190787426063,0.019676293240241224,0.07530120481927723
AAPG,2025-06-23,hammer,Bullish,37.15,0.06864064602960981,0.059892328398384966,0.1130551816958278,0.06029609690444151,-0.006153023006955697,0.17899079657251657
AAPG,2025-06-27,hammer,Bullish,39.6,-0.0056818181818182175,0.061616161616161555,-0.08585858585858581,-0.00833333333333329,-0.029649595687331557,0.059390048154093066
AAPG,2025-07-01,doji,Bullish,38.99,0.022056937676327246,0.07386509361374699,-0.009489612721210683,-0.03821492690433449,-0.009777777777777727,-0.01788413098236778
AAPG,2025-07-18,shooting_star,Bearish,40.39,-0.01683585045803416,-0.06412478336221845,,,0.0194320559513984,0.0562238493723849
AAPG,2025-06-06,bullish_engulfing,Bullish,28.38,0.052854122621564484,0.11028893587033131,0.30902043692741366,0.4570119802677943,0.014658562745799075,
AAPG,2025-07-10,bearish_engulfing,Bearish,40.74,-0.06136475208640157,-0.027488954344624478,-0.02405498281786951,,-0.02698829711010259,0.022333751568381445
AAPL,2025-06-12,doji,Bearish,199.2,-0.013805220883534136,0.00903614457831331,0.009437751004016184,0.04728915662650611,0.002112888620585509,-0.007127548223097278
AAPL,2025-06-23,doji,Bearish,201.5,-0.005955334987592996,0.01821339950372202,0.04223325062034735,0.06401985111662534,0.0024875621890547263,0.02570628658691785
AAPL,2025-06-25,doji,Bearish,201.56,-0.0027783290335384116,0.053978964080174614,0.05383012502480648,0.06052788251637224,0.0062905641537693005,0.030259660601104153
AAPL,2025-07-15,shooting_star,Bearish,209.11,0.005021280665678269,0.025297690210893748,0.010329491655109733,,0.0023487680951011845,-0.004285510213799235
AAPL,2025-07-16,doji,Bearish,210.16,-0.0006661591168632773,0.018985534830605298,-0.005281690140845,,0.005021280665678269,-0.004641470114615846
AAPL,2025-07-24,doji,Bullish,213.76,0.0005613772455090034,-0.028957709580838313,,,-0.0018211533971515983,0.017807827825921246
AAPL,2025-07-28,doji,Bearish,214.05,-0.01298761971501986,,,,0.0007948382270432762,0.0073889307228916686
AAPL,2025-06-09,bearish_engulfing,Bearish,201.45,0.006056093323405306,-0.015040953090096804,-0.005708612558947517,0.0481012658227848,-0.01211259317379364,-0.0012394645513138325
AAPL,2025-06-11,bearish_engulfing,Bearish,198.78,0.002112888620585509,-0.011067511822114844,0.011168125565952303,0.06227990743535565,-0.019193763260472622,-0.01991914012424806
AAPL,2025-06-13,bearish_engulfing,Bearish,196.45,0.010027996945787727,0.02570628658691785,0.04438788495800458,0.06444387884958018,-0.013805220883534136,-0.03663201255394272
AAPL,2025-07-09,bullish_engulfing,Bullish,211.14,0.0060149663730226875,-0.004641470114615846,0.014255943923463198,,0.00538069615732582,0.01597536329515924
AAPL,2025-07-29,bearish_engulfing,Bearish,211.27,-0.010507880910683007,,,,-0.01298761971501986,-0.014598880597014904
AAPR,2025-06-16,hammer,Bullish,26.9803,-0.0022349640293102013,0.004992531587862207,0.00999618239975094,0.013146629207236433,0.0031044585229469974,0.0017487710335199814
AAPR,2025-07-28,doji,Bearish,27.495,-0.00018185124568112593,,,,0.0001818843215715736,0.004020463832258024
AAPR,2025-07-30,shooting_star,Bearish,27.4639,-0.0005862240978156054,,,,-0.0009494361586031127,0.0006886500273273305
AAPR,2025-07-29,bearish_engulfing,Bearish,27.49,-0.0009494361586031127,,,,-0.00018185124568112593,0.0038342158115755656
AAPR,2025-07-31,bearish_engulfing,Bearish,27.4478,,,,,-0.0005862240978156054,-0.0008081543502001456
AAPU,2025-06-12,doji,Bearish,20.9,-0.027751196172248725,0.01291866028708149,0.009569377990430759,0.07942583732057418,0.002398081534772046,-0.016470588235294185
AAPU,2025-06-23,doji,Bearish,21.3,-0.01549295774647896,0.03004694835680754,0.07558685446009386,0.11690140845070415,0.006140765233821398,0.04822834645669293
AAPU,2025-06-25,doji,Bearish,21.23,-0.00706547338671701,0.10551106924163911,0.10315591144606695,0.11351860574658502,0.012398664759179856,0.05464480874316947
AAPU,2025-07-15,shooting_star,Bearish,22.65,0.010596026490066314,0.0503311258278146,0.018543046357615972,,0.003989361702127653,-0.01134875600174603
AAPU,2025-07-16,doji,Bearish,22.89,-0.0008737439930100294,0.037134119702926946,-0.013979903888160781,,0.010596026490066314,-0.010803802938634399
AAPU,2025-07-21,shooting_star,Bearish,23.39,0.017101325352714775,0.011543394613082495,,,0.012554112554112517,0.03679078014184405
AAPU,2025-07-23,hammer,Bullish,23.74,-0.004212299915753912,-0.049283909014321746,,,-0.002101723413198853,0.037134119702926946
AAPU,2025-07-24,doji,Bullish,23.64,0.00042301184433155714,-0.057106598984771634,,,-0.004212299915753912,0.033668561434193243
AAPU,2025-07-28,doji,Bearish,23.66,-0.024936601859678775,,,,0.00042283298097258197,0.011543394613082495
AAPU,2025-06-09,bearish_engulfing,Bearish,21.42,0.011671335200746964,-0.03314659197012142,-0.021008403361344668,0.08029878618113906,-0.02459016393442619,-0.005109150023223382
AAPU,2025-06-11,bearish_engulfing,Bearish,20.85,0.002398081534772046,-0.029256594724220764,0.011031175059951888,0.10743405275779368,-0.037840332256575925,-0.04137931034482752
AAPU,2025-06-13,bearish_engulfing,Bearish,20.32,0.0191929133858268,0.04822834645669293,0.07972440944881895,0.11466535433070858,-0.027751196172248725,-0.07468123861566486
AAPU,2025-06-24,bearish_engulfing,Bearish,20.97,0.012398664759179856,0.07200762994754419,0.10348116356700056,0.13209346685741535,-0.01549295774647896,0.012554321583775858
AAPU,2025-07-09,bullish_engulfing,Bullish,23.14,0.012100259291270576,-0.010803802938634399,0.025929127052722465,,0.010039284155390679,0.029359430604982212
AAPW,2025-06-04,shooting_star,Bearish,36.39,-0.015990656773838895,-0.0339461390491894,-0.05233305853256396,0.03025556471558118,-0.0015776116331709293,
AAPW,2025-06-23,hammer,Bullish,35.4,-0.007302259887005592,0.01525423728813557,0.03587570621468936,0.025706214689265643,-0.0005646527385658703,0.024284809046113114
AAPW,2025-07-18,hammer,Bullish,36.01,0.0022216051096919025,0.009719522354901457,,,0.00166898470097344,-0.025175961017866805
AAPW,2025-07-23,hammer,Bullish,36.32,-0.004955947136563869,-0.042924008810572616,,,0.0002754062241806117,0.010891014704122362
AAPW,2025-07-24,doji,Bullish,36.14,0.0060874377421139695,-0.04371887105700051,,,-0.004955947136563869,0.005285118219749588
AAPW,2025-07-25,hammer,Bullish,36.36,-0.020902090209020847,,,,0.0060874377421139695,0.009719522354901457
AAPW,2025-07-28,shooting_star,Bearish,35.6,-0.007303370786516798,,,,-0.020902090209020847,-0.013577168190634578
AAPW,2025-06-11,bearish_engulfing,Bearish,35.1547,0.0013625489621586445,-0.019033016922346095,0.0038202573197894793,0.050784105681459364,-0.023372041337926544,-0.0339461390491894
AAPW,2025-06-13,bearish_engulfing,Bearish,34.5607,0.007282838599912606,0.024284809046113114,0.039909492573935154,0.034122572748816,-0.018234448591865366,-0.05606417322619592
AAPW,2025-06-17,bearish_engulfing,Bearish,34.2741,0.006170840372176102,0.030670389594475173,0.0883144998701645,0.048896980518817586,-0.015462881042387184,-0.04783587065229484
AAPW,2025-06-27,bearish_engulfing,Bearish,35.2251,0.020295187238645176,0.04101904607793886,0.008655759671370798,0.010642979012124985,-0.0018107625605713917,-0.005502540937323661
AAPW,2025-07-07,bearish_engulfing,Bearish,36.67,0.0,-0.031088082901554417,-0.015816743932369738,,-0.021898588994692006,0.04101904607793886
AAPX,2025-06-12,doji,Bearish,18.02,-0.028856825749167567,0.012486126526082211,0.007769145394006691,0.08046614872364036,0.005019520356943662,-0.015838339705079148
AAPX,2025-06-23,doji,Bearish,18.36,-0.013616557734204794,0.03267973856209158,0.07679738562091504,0.11764705882352942,0.006303096738832471,0.04914285714285711
AAPX,2025-06-25,doji,Bearish,18.32,-0.006004366812227043,0.10807860262008735,0.10371179039301302,0.11299126637554587,0.011595803423522963,0.057736720554272515
AAPX,2025-07-07,evening_star,Bearish,19.77,0.0,-0.01517450682852811,0.021750126454223556,,-0.03325183374083128,0.0886563876651982
AAPX,2025-07-15,shooting_star,Bearish,19.57,0.010219724067450142,0.048543689320388314,0.017884517118037884,,0.005136106831022159,-0.010116337885685346
AAPX,2025-07-21,shooting_star,Bearish,20.2,0.015841584158415856,0.011386138613861408,,,0.012531328320802006,0.03749357986646125
AAPX,2025-07-23,hammer,Bullish,20.54,-0.007302823758519892,-0.05258033106134364,,,0.0009746588693956907,0.0389479008598887
AAPX,2025-07-24,shooting_star,Bearish,20.39,0.001961745953898928,-0.05443845022069639,,,-0.007302823758519892,0.03083923154701716
AAPX,2025-06-09,bearish_engulfing,Bearish,18.46,0.010292524377031296,-0.03412784398699906,-0.018959913326110585,0.08234019501625132,-0.02276336686077288,-0.0053879310344826445
AAPX,2025-06-11,bearish_engulfing,Bearish,17.93,0.005019520356943662,-0.02732849972113767,0.015616285554935926,0.11266034578918012,-0.038605898123324336,-0.042200854700854655
AAPX,2025-06-13,bearish_engulfing,Bearish,17.5,0.01885714285714276,0.04914285714285711,0.08342857142857148,0.1182857142857143,-0.028856825749167567,-0.07358390682901009
AAPX,2025-06-24,bearish_engulfing,Bearish,18.11,0.011595803423522963,0.07454445057979026,0.10325786858089459,0.1341800110436223,-0.013616557734204794,0.01570386988222104
AAPX,2025-07-09,bullish_engulfing,Bullish,19.98,0.012012012012011934,-0.010510510510510553,0.028028028028027962,,0.010622154779969695,0.02672147995889001
AAPX,2025-07-29,bearish_engulfing,Bearish,19.92,-0.023092369477911687,,,,-0.0249632892804698,-0.029239766081871243
AAPY,2025-06-04,shooting_star,Bearish,21.3893,-0.01011253290196502,-0.014913999055602525,-0.03616294128372591,0.037934855278106465,-0.0013399943972359984,
AAPY,2025-06-06,doji,Bearish,21.5302,-0.010896322375082458,-0.03298622400163493,-0.02276801887581172,0.018587844051611138,0.016870542672271404,
AAPY,2025-06-23,doji,Bearish,21.04,-0.0021387832699618897,0.019610266159695876,0.042319391634980975,0.0463070342205323,0.00023769907297356812,0.010566762728145959
AAPY,2025-07-09,hammer,Bullish,22.0489,0.005528620475397871,-0.016440729469497376,-0.003124872442616153,,0.005403458213256527,0.01420883164673419
AAPY,2025-07-15,shooting_star,Bearish,21.845,-0.007260242618448151,0.007750057221332103,-0.0012222476539252996,,9.155496960353672e-06,-0.003894137817823657
AAPY,2025-07-28,doji,Bearish,22.0376,-0.009951174356554274,,,,0.0006856623907367617,0.00720752837078789
AAPY,2025-06-09,bearish_engulfing,Bearish,21.2956,0.005310956253874007,-0.013941847142132686,-0.014115591953267309,0.0353735043858825,-0.010896322375082458,0.0015520209193608143
AAPY,2025-06-11,bearish_engulfing,Bearish,21.0703,-0.0009064892289145441,-0.021570646834644,-0.0006407122822171736,0.04755034337432306,-0.01580665804088992,-0.014913999055602525
AAPY,2025-06-24,bearish_engulfing,Bearish,20.995,0.004815432245772748,0.035484639199809355,0.05019766611097874,0.04691593236484874,-0.0021387832699618897,-0.00017620138389512125
AAPY,2025-07-29,bearish_engulfing,Bearish,21.8183,-0.006155383325006973,,,,-0.009951174356554274,-0.008903303761645746
AARD,2025-06-13,shooting_star,Bearish,10.74,0.010242085661080022,0.24115456238361266,0.2588454376163873,0.0810055865921787,-0.028933092224231488,-0.09060118543607115
AARD,2025-06-16,shooting_star,Bearish,10.85,0.038709677419354833,0.4525345622119816,0.2497695852534563,0.06912442396313365,0.010242085661080022,-0.07106164383561644
AARD,2025-07-01,doji,Bearish,13.56,-0.0029498525073746993,-0.0612094395280236,-0.144542772861357,-0.0641592920353983,0.002958579881656873,-0.13959390862944157
AARD,2025-07-02,doji,Bullish,13.52,0.029585798816568074,-0.06804733727810651,-0.1153846153846153,-0.11168639053254437,-0.0029498525073746993,-0.12093628088426535
AARD,2025-07-10,shooting_star,Bearish,12.6,-0.0341269841269841,-0.050793650793650696,0.06904761904761914,,-0.010212097407698411,-0.06804733727810651
AARD,2025-07-16,doji,Bullish,11.6,0.031034482758620793,0.22672413793103455,0.0939655172413793,,-0.0008613264427217732,-0.08876669285153187
AARD,2025-07-17,morning_star,Bullish,11.96,-0.028428093645485084,0.12625418060200666,0.004180602006688874,,0.031034482758620793,-0.050793650793650696
AARD,2025-07-23,doji,Bearish,14.23,-0.05340829234012648,-0.1082220660576248,,,0.03490909090909094,0.22672413793103455
AARD,2025-06-23,bullish_engulfing,Bullish,13.33,0.18229557389347334,0.014253563390847674,-0.021755438859715,0.0315078769692423,0.19766397124887683,0.24115456238361266
AARD,2025-07-11,bearish_engulfing,Bearish,12.17,-0.004930156121610558,-0.045193097781429804,0.2078882497945768,,-0.0341269841269841,-0.1257183908045977
AARD,2025-07-15,bearish_engulfing,Bearish,11.61,-0.0008613264427217732,0.18432385874246346,0.11800172265288554,,-0.04128819157720892,-0.10966257668711656
AAT,2025-06-03,doji,Bullish,20.07,0.00847035376183349,0.01594419531639264,0.02889885401096155,0.005979073243647284,-0.006927263730826351,
AAT,2025-06-10,doji,Bearish,20.39,-0.0034330554193232115,0.012751348700343208,-0.051495831289848,0.0289357528200098,0.00990589400693409,0.01594419531639264
AAT,2025-07-01,shooting_star,Bearish,19.83,0.018154311649016795,0.034291477559253825,0.03227433182047406,-0.04135148764498219,0.004050632911392319,-0.007507507507507614
AAT,2025-07-07,evening_star,Bearish,19.94,0.01905717151454358,0.06920762286860577,0.007021063189568556,,-0.013359722909450745,0.004534005037783368
AAT,2025-07-23,hammer,Bullish,20.26,-0.010858835143139308,-0.06169792694965449,,,0.0,-0.010258915486077054
AAT,2025-06-04,bullish_engulfing,Bullish,20.24,-0.030138339920948592,0.003952569169960566,0.004446640316205527,-0.0014822134387350587,0.00847035376183349,
AAT,2025-06-11,bearish_engulfing,Bearish,20.32,0.008366141732283373,0.0004921259842518706,-0.020177165354330714,0.04133858267716534,-0.0034330554193232115,0.003952569169960566
AAT,2025-06-18,bearish_engulfing,Bearish,20.33,-0.004918839153959561,-0.020659124446630504,-0.005902606984751473,-0.009345794392523253,-0.015496368038740936,0.0004921259842518706
AAT,2025-07-08,bullish_engulfing,Bullish,20.32,0.009350393700787465,0.020669291338582585,-0.002952755905511748,,0.01905717151454358,0.0288607594936709
AAT,2025-07-15,bearish_engulfing,Bearish,20.74,-0.013018322082931513,-0.023143683702989245,-0.01880424300867874,,-0.027204502814259,0.020669291338582585
AAT,2025-07-30,bearish_engulfing,Bearish,19.01,0.0010520778537611557,,,,-0.06584766584766584,-0.06169792694965449
AAVM,2025-06-11,shooting_star,Bearish,26.4062,0.003552196075164229,0.0005226045398430432,0.01661730957123708,0.014466299581159026,0.001752655538694951,0.0013423938598752867
AAVM,2025-07-03,hammer,Bullish,27.03,-0.007029226785053691,-0.008945615982242004,-0.012948575656677817,,0.002968460111317323,0.006891413671074773
AAVM,2025-07-18,hammer,Bullish,26.68,0.0035607196401798674,0.01830584707646172,,,-0.0011156953627508106,-0.004039091838944016
AAVM,2025-07-29,doji,Bearish,26.805,-0.0013057265435553122,,,,0.00021269212255547445,-0.0027827588002886836
AAVM,2025-06-23,bullish_engulfing,Bullish,26.44,0.007564296520423573,0.027987897125567263,0.017772314674735213,0.016633888048411427,0.005506708448690257,0.0030272911434663743
AAVM,2025-07-30,bearish_engulfing,Bearish,26.77,-0.0028016436309301193,,,,-0.0013057265435553122,-0.02370532458059818
AAXJ,2025-06-16,shooting_star,Bearish,81.14,-0.011831402514172957,0.014049790485580485,0.020335223071234972,0.03684988908060137,0.004954173891503663,0.0027187345526445733
AAXJ,2025-06-17,evening_star,Bearish,80.18,-0.0006235969069594832,0.029683212771264594,0.03591918184085801,0.05500124719381387,-0.011831402514172957,-0.015108709003807761
AAXJ,2025-06-26,doji,Bearish,82.89,-0.0028954035468692833,0.0057908070937387375,-0.00205091084569914,0.031246229943298388,0.003997093023255793,0.0344440284537627
AAXJ,2025-07-10,hammer,Bullish,82.87,-0.0018100639555931662,0.02075540002413417,0.03427054422589585,,0.004606618984119405,-0.002287503009872354
AAXJ,2025-06-12,bullish_engulfing,Bullish,82.02,-0.015605949768349198,-0.03035844915874171,0.007681053401609482,0.011338697878566287,0.0017098192476795381,0.02691874295730551
AAXJ,2025-07-11,bearish_engulfing,Bearish,82.72,0.0027804642166344776,0.022848162475822057,0.03336557059961322,,-0.0018100639555931662,-0.007796569509415925
AAXJ,2025-07-16,bullish_engulfing,Bullish,84.13,0.005467728515392939,0.023059550695352406,0.002258409604183974,,0.005257497908949668,0.01988119772093588
AB,2025-06-11,doji,Bearish,40.42,-0.005442850074220655,-0.013359722909450745,0.011875309252845048,0.023750618505690272,0.000742758108442712,0.01100550275137581
AB,2025-06-18,bullish_engulfing,Bullish,39.88,0.009528585757271701,0.025576730190571613,0.030591775325977903,0.03335005015045131,0.01166920345002539,-0.013359722909450745
AB,2025-07-08,bearish_engulfing,Bearish,40.69,0.01056770705333005,-0.0058982550995329295,0.032686163676579144,,-0.019281754639672313,-0.0034288513348028553
ABAT,2025-06-04,doji,Bearish,1.5,-0.03333333333333336,-0.0866666666666666,-0.10666666666666662,0.22000000000000006,0.013513513513513526,
ABAT,2025-06-27,shooting_star,Bearish,1.46,0.10958904109589052,0.2876712328767123,0.13013698630136983,0.9726027397260274,0.08148148148148139,0.14960629921259838
ABAT,2025-07-14,doji,Bullish,1.65,0.14545454545454545,0.5515151515151516,0.7454545454545455,,-0.017857142857142873,-0.12234042553191489
ABAT,2025-07-15,morning_star,Bullish,1.89,0.1058201058201058,0.5238095238095238,0.24338624338624348,,0.14545454545454545,-0.0406091370558376
ABAT,2025-07-21,shooting_star,Bearish,2.56,0.12499999999999993,0.12499999999999993,,,0.06666666666666674,0.5515151515151516
ABAT,2025-07-22,hammer,Bullish,2.88,0.07638888888888896,-0.1840277777777777,,,0.12499999999999993,0.5238095238095238
ABAT,2025-07-31,shooting_star,Bearish,2.17,,,,,-0.031250000000000125,-0.3560830860534125
ABAT,2025-06-20,bearish_engulfing,Bearish,1.27,-0.03149606299212601,0.14960629921259838,0.48031496062992113,1.015748031496063,-0.0522388059701493,-0.07299270072992707
ABAT,2025-07-09,bearish_engulfing,Bearish,1.8,-0.01111111111111112,0.161111111111111,0.7222222222222222,,-0.08629441624365479,0.09756097560975618
ABBV,2025-06-10,shooting_star,Bearish,189.5,0.010554089709762533,-0.021213720316622744,-0.021688654353562077,0.029023746701846966,0.0017974201733981995,0.012016021361815754
ABBV,2025-06-12,doji,Bearish,192.42,-0.006963933063091025,-0.03700239060388721,-0.05254131587153095,-0.004677268475210359,0.00480417754569184,0.02640422467594809
ABBV,2025-06-18,doji,Bearish,185.49,-0.0010243139791902406,0.007008464068143743,0.020432368321742368,0.020324545797617024,5.3914168643623716e-05,-0.031383812010443816
ABBV,2025-06-25,doji,Bullish,185.39,0.0075516478774475745,0.02891202330222781,0.051836668644479285,0.029343546038082025,-0.0008623012665051199,-0.0004852275177916941
ABBV,2025-06-26,doji,Bearish,186.79,-0.02398415332726586,0.013330478076984899,0.03030140799828683,0.01868408373039247,0.0075516478774475745,0.007008464068143743
ABBV,2025-07-24,doji,Bearish,190.83,-0.0028821464130378417,-0.009484881831997076,,,0.0014694305956441938,-0.0029780564263322527
ABBV,2025-06-27,bearish_engulfing,Bearish,182.31,0.018155888322088764,0.029181065218583692,0.05051834786901436,0.03406285996379797,-0.02398415332726586,-0.016135995682676787
ABBV,2025-07-03,bearish_engulfing,Bearish,189.28,-0.008717244294167401,0.01674767540152149,-0.0001056635672020828,,-0.007706422018348618,0.013330478076984899
ABBV,2025-07-08,bullish_engulfing,Bullish,189.77,0.004479106286557381,-0.01781103441007548,-0.014016967908520823,,0.011405425571603766,0.022357504579247955
ABBV,2025-07-25,bearish_engulfing,Bearish,190.28,-0.00924952701282316,,,,-0.0028821464130378417,0.00538941139173629
ABCB,2025-06-05,doji,Bullish,60.78,0.02122408687068113,0.02583086541625535,0.0021388614675879477,0.10282987824942415,-0.0003289473684209872,
ABCB,2025-06-06,morning_star,Bullish,62.07,0.005316578057032355,-0.02174963750604159,0.006927662316739161,0.08297083937489928,0.02122408687068113,
ABCB,2025-07-02,hammer,Bullish,67.06,0.010140172979421304,0.005666567253206016,0.004771846107962916,0.019236504622725796,0.011310511235107826,0.0619160728424387
ABCB,2025-07-03,doji,Bearish,67.74,-0.010481251845290727,-0.004281074697372189,-0.005904930617065124,,0.010140172979421304,0.04537037037037034
ABCB,2025-07-08,shooting_star,Bearish,67.22,0.0007438262421897822,-0.02157096102350495,-0.0052067836953286865,,0.0028345516932716352,0.03894899536321478
ABCB,2025-06-03,bullish_engulfing,Bullish,61.51,-0.011542838562835325,0.026662331328239322,-0.02861323362054947,0.09022923101934652,0.012343647136273865,
ABCB,2025-06-18,bullish_engulfing,Bullish,60.66,0.004121332014507089,0.0682492581602374,0.11671612265084073,0.11012199142762953,0.015230125523012495,-0.030990415335463335
